time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-06T18:39:52.620Z,35.8331667,-117.6611667,6.25,1.95,ml,38,48,0.05458,0.12,ci,ci40253760,2022-05-06T21:32:17.700Z,"24km N of Ridgecrest, CA",earthquake,0.13,0.36,0.11,26,reviewed,ci,ci
2022-05-06T18:24:22.242Z,61.5358,-149.8333,50.5,1,ml,,,,0.24,ak,ak0225sokq0g,2022-05-06T18:36:12.191Z,"6 km ENE of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-05-06T18:16:44.866Z,58.5827,-154.4843,95.9,1.2,ml,,,,0.25,ak,ak0225soj2at,2022-05-06T19:28:50.014Z,"96 km S of Kokhanok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-05-06T18:15:56.446Z,63.9721,-150.0506,12.6,1.1,ml,,,,0.63,ak,ak0225soiv7g,2022-05-06T18:27:06.605Z,"45 km W of Ferry, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-06T18:13:34.780Z,59.3583333333333,-153.429666666667,-1.2,-0.7,ml,5,179,,0.12,av,av91552726,2022-05-07T00:59:32.510Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.21,0.56,0.3464772958846,5,reviewed,av,av
2022-05-06T18:10:30.392Z,60.1718,-141.3392,0.1,1.1,ml,,,,0.55,ak,ak0225sohqm7,2022-05-06T19:26:04.009Z,"114 km NW of Yakutat, Alaska",ice quake,,17.9,,,automatic,ak,ak
2022-05-06T17:59:14.300Z,38.8398323,-122.8785019,2.59,0.62,md,10,105,0.004187,0.02,nc,nc73730146,2022-05-06T19:04:13.025Z,"13km ENE of Cloverdale, CA",earthquake,0.56,0.48,0.27,2,automatic,nc,nc
2022-05-06T17:49:25.140Z,38.7806664,-122.7653351,1.41,0.54,md,11,103,0.009936,0.02,nc,nc73730141,2022-05-06T20:24:12.535Z,"1km WNW of The Geysers, CA",earthquake,0.31,0.66,0.38,2,automatic,nc,nc
2022-05-06T17:41:01.390Z,35.9420013,-120.4891663,9.19,1.04,md,18,113,,0.07,nc,nc73730131,2022-05-06T20:17:11.627Z,"7km NW of Parkfield, CA",earthquake,0.44,0.75,0.27,6,automatic,nc,nc
2022-05-06T17:41:00.630Z,38.829834,-122.8160019,1.77,0.36,md,11,63,0.007923,0.01,nc,nc73730136,2022-05-06T18:40:12.870Z,"8km NW of The Geysers, CA",earthquake,0.34,0.98,,1,automatic,nc,nc
2022-05-06T17:34:20.480Z,38.6898333,-122.395,8.35,1.46,md,37,105,0.05998,0.09,nc,nc73730126,2022-05-08T21:13:14.713Z,"14km NNE of Angwin, CA",earthquake,0.19,0.43,0.182,23,reviewed,nc,nc
2022-05-06T17:30:12.246Z,62.6615,-151.7771,0,1.6,ml,,,,0.7,ak,ak0225so0jxz,2022-05-06T17:51:58.223Z,"55 km WNW of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-06T17:25:06.500Z,58.4206666666667,-154.394833333333,4.6,0.38,ml,6,274,,0.28,av,av91057553,2022-05-07T00:56:15.730Z,"94 km N of Karluk, Alaska",earthquake,1.41,2.18,0.228367988333806,6,reviewed,av,av
2022-05-06T17:18:34.020Z,47.3606667,-114.5793333,-2,0.55,md,13,71,0.116,0.16,mb,mb80545124,2022-05-06T20:34:27.650Z,"17 km E of Paradise, Montana",quarry blast,0.38,31.61,0.215,7,reviewed,mb,mb
2022-05-06T17:15:20.400Z,35.8206667,-117.6485,10.45,0.5,ml,10,117,0.04173,0.08,ci,ci40253728,2022-05-06T21:23:06.301Z,"22km N of Ridgecrest, CA",earthquake,0.35,0.84,0.066,5,reviewed,ci,ci
2022-05-06T17:10:19.696Z,60.4355,-143.4189,8.1,0.6,ml,,,,0.4,ak,ak0225snw97h,2022-05-06T19:25:11.365Z,"114 km SSW of McCarthy, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-05-06T17:08:40.411Z,63.2465,-150.5568,129.6,1.4,ml,,,,0.19,ak,ak0225snvwfk,2022-05-06T17:26:57.163Z,"66 km ESE of Denali National Park, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-05-06T17:04:09.040Z,38.8423347,-122.8786697,2.57,0.96,md,15,95,0.005551,0.03,nc,nc73730101,2022-05-06T17:59:15.639Z,"13km ENE of Cloverdale, CA",earthquake,0.32,0.54,0.25,3,automatic,nc,nc
2022-05-06T17:02:26.918Z,-25.1766,179.6151,508.28,5.4,mww,,32,4.623,0.83,us,us7000h7l3,2022-05-07T17:05:07.135Z,"south of the Fiji Islands",earthquake,9.2,5,0.098,10,reviewed,us,us
2022-05-06T17:01:08.070Z,38.8409996,-122.8776703,2.42,0.46,md,13,89,0.005299,0.02,nc,nc73730096,2022-05-06T17:47:16.686Z,"13km NW of The Geysers, CA",earthquake,0.32,0.53,0.32,3,automatic,nc,nc
2022-05-06T16:58:29.710Z,19.1550006866455,-155.466995239258,33.3400001525879,2.03999996,md,26,167,,0.159999996,hv,hv73004532,2022-05-06T17:01:43.640Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.77,1.03999996,0.460000008,5,automatic,hv,hv
2022-05-06T16:51:25.910Z,61.4397,-150.0319,32.7,1.3,ml,,,,0.73,ak,ak0225snjnfo,2022-05-06T16:54:15.855Z,"9 km NNW of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-06T16:51:08.349Z,13.8342,-92.6303,10,4.9,mb,,160,2.479,1,us,us7000h7l0,2022-05-07T03:36:25.433Z,"88 km SSW of Ocós, Guatemala",earthquake,7.5,1.7,0.033,296,reviewed,us,us
2022-05-06T16:48:14.960Z,38.8364983,-122.8068314,2.03,0.85,md,12,79,0.01302,0.01,nc,nc73730086,2022-05-06T18:40:11.870Z,"7km WNW of Cobb, CA",earthquake,0.28,0.79,,1,automatic,nc,nc
2022-05-06T16:43:48.070Z,36.44533333,-96.8835,4.84,1.24,ml,70,73,0.05398940544,0.33,ok,ok2022ivqz,2022-05-06T16:53:55.149Z,"13 km NNW of Pawnee, Oklahoma",earthquake,,0.5,0.24,31,reviewed,ok,ok
2022-05-06T16:36:45.520Z,38.8411674,-122.8024979,1.61,0.36,md,7,111,0.0143,0.01,nc,nc73730076,2022-05-06T17:47:16.566Z,"7km WNW of Cobb, CA",earthquake,0.52,1.17,,1,automatic,nc,nc
2022-05-06T16:29:13.230Z,33.7083333,-116.8316667,14.68,1.66,ml,46,51,0.07928,0.15,ci,ci40253704,2022-05-06T21:19:57.270Z,"7km SE of Valle Vista, CA",earthquake,0.18,0.26,0.185,26,reviewed,ci,ci
2022-05-06T16:11:57.590Z,53.975,-166.1185,15.46,-0.13,ml,6,329,,0.11,av,av91057558,2022-05-07T01:05:43.600Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,1.12,2.08,0.33014089521436,6,reviewed,av,av
2022-05-06T16:11:48.812Z,-22.7939,170.6753,10,4.5,mb,,107,2.987,1.87,us,us7000h7kq,2022-05-06T17:52:26.040Z,"southeast of the Loyalty Islands",earthquake,5.6,1.9,0.102,28,reviewed,us,us
2022-05-06T16:06:42.055Z,39.332,-119.9486,9,0.8,ml,7,134.71,0.079,0.0827,nn,nn00838464,2022-05-07T02:38:37.282Z,"9 km NNE of Incline Village, Nevada",earthquake,,2,0.41,3,reviewed,nn,nn
2022-05-06T16:04:47.895Z,60.0465,-140.6755,0,2.8,ml,,,,0.78,ak,ak0225sn9mjb,2022-05-07T13:09:58.040Z,"77 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-06T15:47:06.772Z,63.1262,-149.4355,74.2,1.3,ml,,,,0.77,ak,ak0225smxbgv,2022-05-06T16:07:43.291Z,"38 km SW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-06T15:38:57.307Z,39.3315,-119.9461,9.3,0.3,ml,5,174.77,0.08,0.0738,nn,nn00838449,2022-05-07T02:38:28.668Z,"9 km NNE of Incline Village, Nevada",earthquake,,2.6,0.29,2,reviewed,nn,nn
2022-05-06T15:23:57.740Z,38.8341675,-122.8056641,1.88,2.06,md,37,32,0.01129,0.05,nc,nc73730056,2022-05-06T16:28:13.109Z,"7km W of Cobb, CA",earthquake,0.17,0.28,0.09,10,automatic,nc,nc
2022-05-06T15:23:19.180Z,34.2055,-120.0356667,5.59,1.83,ml,19,142,0.229,0.19,ci,ci40253680,2022-05-06T21:12:00.308Z,"18km NNW of Santa Cruz Is. (NW end), CA",earthquake,0.41,31.61,0.077,11,reviewed,ci,ci
2022-05-06T15:11:49.260Z,36.1718333,-118.0065,1.69,0.85,ml,18,75,0.1341,0.17,ci,ci40253664,2022-05-06T18:18:25.191Z,"12km S of Olancha, CA",earthquake,0.28,0.67,0.177,6,reviewed,ci,ci
2022-05-06T14:57:58.480Z,53.9866666666667,-166.114666666667,16.81,-0.12,ml,6,327,,0.06,av,av91057538,2022-05-07T00:32:09.960Z,"27 km SW of Akutan, Alaska",earthquake,0.91,1.22,0.314501320532547,6,reviewed,av,av
2022-05-06T14:48:26.453Z,61.5406,-147.184,17.8,1.3,ml,,,,0.84,ak,ak0225smc53p,2022-05-06T14:52:36.586Z,"38 km SE of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-06T14:43:11.725Z,63.12,-149.9195,81,1.1,ml,,,,0.37,ak,ak0225smb1dl,2022-05-06T14:46:51.499Z,"57 km WSW of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2022-05-06T14:20:54.309Z,59.2719,-152.2824,71.3,1.2,ml,,,,0.27,ak,ak0225sm63oz,2022-05-06T16:07:26.106Z,"22 km WSW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-05-06T14:20:14.140Z,34.2091667,-120.0365,5.61,2.43,ml,36,136,0.2325,0.18,ci,ci40253632,2022-05-06T18:11:18.430Z,"18km NNW of Santa Cruz Is. (NW end), CA",earthquake,0.3,31.61,0.098,22,reviewed,ci,ci
2022-05-06T14:04:03.227Z,-21.8151,170.5284,110.64,5,mb,,38,2.964,0.93,us,us7000h7jg,2022-05-06T14:19:31.040Z,"275 km E of Tadine, New Caledonia",earthquake,7.8,6.8,0.068,68,reviewed,us,us
2022-05-06T14:02:11.119Z,-14.9783,-71.9322,121.39,4.5,mb,,122,3.505,1.48,us,us7000h7je,2022-05-06T17:45:34.040Z,"35 km SSE of Cayarani, Peru",earthquake,6.6,12.7,0.18,9,reviewed,us,us
2022-05-06T13:59:36.420Z,32.8611667,-115.67,4.53,1.6,ml,21,104,0.05029,0.18,ci,ci40253624,2022-05-06T18:04:07.921Z,"10km W of Imperial, CA",earthquake,0.35,0.66,0.136,21,reviewed,ci,ci
2022-05-06T13:44:51.228Z,61.2645,-148.0373,1.3,1.3,ml,,,,0.89,ak,ak0225slpwjm,2022-05-06T14:30:58.971Z,"51 km ESE of Knik River, Alaska",ice quake,,0.4,,,automatic,ak,ak
2022-05-06T13:42:05.240Z,58.2873333333333,-154.985333333333,3.21,-0.45,ml,6,131,,0.14,av,av91057533,2022-05-07T00:28:07.700Z,"85 km NNW of Karluk, Alaska",earthquake,0.32,0.88,0.20124700267313,6,reviewed,av,av
2022-05-06T13:37:55.918Z,39.4038,-119.8715,6,-0.2,ml,6,112.24,0.084,0.1444,nn,nn00838446,2022-05-07T02:38:25.830Z,"12 km E of Floriston, California",earthquake,,5.1,0,1,reviewed,nn,nn
2022-05-06T13:34:26.270Z,44.424,-115.2085,2.86,2.12,ml,6,93,0.84,0.17,mb,mb80545104,2022-05-06T13:57:23.640Z,"31 km NW of Stanley, Idaho",earthquake,0.56,4.4,0.305,8,reviewed,mb,mb
2022-05-06T13:27:59.830Z,18.0958333333333,-66.8635,13.61,2.24,md,3,166,,0.07,pr,pr71347603,2022-05-06T14:31:06.320Z,"6 km NNW of Yauco, Puerto Rico",earthquake,4,5.75,0.109667928195656,3,reviewed,pr,pr
2022-05-06T13:22:09.102Z,29.10736084,-97.76022518,2.812296549,2.2,ml,8,80,0.06501018642,0.2,tx,tx2022ivki,2022-05-10T21:01:37.461Z,"17 km S of Nixon, Texas",earthquake,1.636675533,2.084954633,0.1,6,reviewed,tx,tx
2022-05-06T13:21:07.570Z,26.8222,126.5172,10,5.4,mww,,41,1.568,0.62,us,us7000h7j8,2022-05-07T13:26:42.199Z,"134 km WNW of Naha, Japan",earthquake,6.2,1.8,0.046,46,reviewed,us,us
2022-05-06T13:09:47.050Z,19.477,-155.9975,7.34,2.08,md,36,205,,0.2,hv,hv73004417,2022-05-06T23:08:39.740Z,"8 km WSW of Captain Cook, Hawaii",earthquake,0.57,0.4,0.113500279607772,16,reviewed,hv,hv
2022-05-06T13:00:27.239Z,59.3363,-152.5661,62.6,1.9,ml,,,,0.44,ak,ak0225slgf5b,2022-05-06T13:08:19.492Z,"36 km W of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-06T13:00:13.950Z,18.0106666666667,-66.8696666666667,18.87,2.11,md,5,167,,0.21,pr,pr71347598,2022-05-06T14:07:51.720Z,"0 km SE of Palomas, Puerto Rico",earthquake,7.68,3.44,0.139023214590325,4,reviewed,pr,pr
2022-05-06T12:51:58.112Z,38.2988,-118.5092,0,-0.1,ml,5,233.21,0.048,0.0457,nn,nn00838437,2022-05-06T18:56:51.707Z,"27 km SSE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2022-05-06T12:50:50.240Z,35.4993333,-118.3945,5.61,1.48,ml,25,40,0.1755,0.18,ci,ci40253600,2022-05-06T15:17:58.780Z,"13km SE of Bodfish, CA",earthquake,0.28,1.47,0.156,23,reviewed,ci,ci
2022-05-06T12:49:56.680Z,32.915,-116.4435,11.73,1.01,ml,29,54,0.06302,0.18,ci,ci40253592,2022-05-06T17:57:09.563Z,"13km NE of Pine Valley, CA",earthquake,0.23,0.57,0.163,14,reviewed,ci,ci
2022-05-06T12:44:48.636Z,-29.1898,-68.239,71.01,4.6,mb,,95,1.796,0.5,us,us7000h7hv,2022-05-06T13:18:12.040Z,"47 km S of Vinchina, Argentina",earthquake,3.1,7.2,0.061,80,reviewed,us,us
2022-05-06T12:36:18.722Z,61.9335,-149.8923,34.7,1.1,ml,,,,0.46,ak,ak0225sl2op2,2022-05-06T12:45:45.298Z,"22 km NNE of Willow, Alaska",earthquake,,2.2,,,automatic,ak,ak
2022-05-06T12:32:30.106Z,-20.7511,-175.6622,77.06,4.8,mb,,64,6.647,0.64,us,us7000h7hu,2022-05-06T12:56:48.040Z,"64 km NW of Nuku‘alofa, Tonga",earthquake,12.5,7.5,0.045,151,reviewed,us,us
2022-05-06T12:26:54.710Z,36.0169983,-121.5478363,6.39,1.45,md,10,232,0.2532,0.04,nc,nc73730021,2022-05-06T14:24:17.383Z,"2km E of Lopez Point, CA",earthquake,0.99,7.53,0.1,3,automatic,nc,nc
2022-05-06T12:21:17.700Z,44.4216667,-115.2226667,8.62,2.44,ml,9,83,0.85,0.22,mb,mb80545094,2022-05-06T13:36:02.620Z,"32 km NW of Stanley, Idaho",earthquake,0.57,1.22,0.232,12,reviewed,mb,mb
2022-05-06T12:05:40.140Z,35.9226685,-120.4678345,5.5,0.72,md,12,93,,0.08,nc,nc73730016,2022-05-06T13:57:20.226Z,"4km NW of Parkfield, CA",earthquake,0.62,1.23,0.13,3,automatic,nc,nc
2022-05-06T11:53:42.330Z,37.5498333,-118.816,5.11,0.82,md,10,240,0.04145,0.04,nc,nc73730011,2022-05-06T19:07:14.049Z,"12km W of Toms Place, CA",earthquake,0.65,1.38,0.176,9,reviewed,nc,nc
2022-05-06T11:28:27.090Z,33.6851667,-116.7801667,16.66,0.84,ml,37,77,0.06083,0.19,ci,ci40253568,2022-05-06T17:51:51.027Z,"8km SW of Idyllwild, CA",earthquake,0.29,0.46,0.14,23,reviewed,ci,ci
2022-05-06T11:20:01.720Z,33.5811667,-116.812,8.58,2.06,ml,94,17,0.04189,0.19,ci,ci40253560,2022-05-06T19:31:15.243Z,"13km WNW of Anza, CA",earthquake,0.12,0.32,0.171,25,reviewed,ci,ci
2022-05-06T11:15:13.040Z,17.948,-66.798,7.97,3.11,md,13,173,,0.2,pr,pr71347593,2022-05-06T18:08:40.432Z,"5 km SSE of Indios, Puerto Rico",earthquake,0.54,1.22,0.210942706463542,8,reviewed,pr,pr
2022-05-06T11:06:06.640Z,33.2253333,-116.0911667,10.69,0.89,ml,33,59,0.09468,0.2,ci,ci40253552,2022-05-06T17:19:13.678Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.25,0.62,0.116,11,reviewed,ci,ci
2022-05-06T11:00:04.970Z,34.9163333,-119.6145,10.27,1.51,ml,19,54,0.05548,0.16,ci,ci40253544,2022-05-06T17:12:38.638Z,"25km SW of Maricopa, CA",earthquake,0.33,0.53,0.183,14,reviewed,ci,ci
2022-05-06T10:59:36.670Z,38.3741667,-122.5953333,9.37,1.15,md,32,42,0.02879,0.1,nc,nc73729991,2022-05-06T19:31:13.192Z,"6km W of Glen Ellen, CA",earthquake,0.19,0.29,0.187,26,reviewed,nc,nc
2022-05-06T10:51:16.646Z,60.4076,-152.1609,78.9,1.5,ml,,,,0.62,ak,ak0225sjz12o,2022-05-06T10:54:32.237Z,"46 km WNW of Clam Gulch, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-06T10:34:52.290Z,33.4973333,-116.7846667,7.64,0.81,ml,36,31,0.01992,0.13,ci,ci40253528,2022-05-06T17:08:50.700Z,"10km NE of Aguanga, CA",earthquake,0.14,0.41,0.118,22,reviewed,ci,ci
2022-05-06T10:34:20.528Z,-22.7768,170.3542,10,4.5,mb,,111,2.69,0.46,us,us7000h7he,2022-05-06T12:26:03.040Z,"289 km ESE of Tadine, New Caledonia",earthquake,7.7,1.7,0.135,16,reviewed,us,us
2022-05-06T10:31:52.430Z,51.9115,178.354,11.32,0.32,ml,4,338,,0.11,av,av91057518,2022-05-07T00:02:47.490Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.33,2.75,0.316866553953809,4,reviewed,av,av
2022-05-06T10:29:00.766Z,57.4848,-154.7923,18.2,2.7,ml,,,,0.7,ak,ak0225sjua50,2022-05-06T13:58:23.040Z,"22 km WSW of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2022-05-06T10:28:02.290Z,36.2235,-117.8888333,3.75,1.24,ml,25,67,0.1092,0.15,ci,ci40253520,2022-05-06T17:03:35.532Z,"12km ESE of Olancha, CA",earthquake,0.22,0.59,0.178,9,reviewed,ci,ci
2022-05-06T10:17:26.200Z,60.5285,-143.1593,8,0.9,ml,,,,0.26,ak,ak0225sjrrgs,2022-05-06T10:19:55.286Z,"101 km S of McCarthy, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-05-06T10:09:00.920Z,17.9576666666667,-66.6991666666667,11.7,2.09,md,7,227,,0.24,pr,pr71347583,2022-05-06T10:35:34.730Z,"4 km SSE of Tallaboa, Puerto Rico",earthquake,1.13,1.59,0.225071063668438,5,reviewed,pr,pr
2022-05-06T10:00:29.220Z,35.9065,-117.7396667,8.6,0.63,ml,9,113,0.07643,0.05,ci,ci40253512,2022-05-06T15:19:09.206Z,"15km ESE of Little Lake, CA",earthquake,0.2,0.54,0.078,4,reviewed,ci,ci
2022-05-06T09:58:19.048Z,40.369,-119.4512,12.4,1.1,ml,3,308.37,0.292,0.0292,nn,nn00838434,2022-05-06T18:38:20.495Z,"24 km SSW of Empire, Nevada",earthquake,,23,0.29,3,reviewed,nn,nn
2022-05-06T09:52:51.483Z,62.8791,-149.0395,9.2,1.4,ml,,,,0.74,ak,ak0225sjdvty,2022-05-06T10:03:44.791Z,"57 km S of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-06T09:38:56.460Z,62.4859,-149.7212,44.2,2.5,ml,,,,0.69,ak,ak0225sjaw7n,2022-05-06T09:58:35.040Z,"20 km ENE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-06T09:30:58.111Z,63.2997,-150.4302,40.9,1,ml,,,,1.36,ak,ak0225sj96fv,2022-05-06T09:33:35.757Z,"69 km ESE of Denali National Park, Alaska",earthquake,,2.9,,,automatic,ak,ak
2022-05-06T09:22:59.000Z,38.8344994,-122.8188324,1.26,0.36,md,9,85,0.01303,0.01,nc,nc73729981,2022-05-06T11:57:20.499Z,"8km NW of The Geysers, CA",earthquake,0.39,0.77,,1,automatic,nc,nc
2022-05-06T09:19:13.469Z,-4.8285,68.5884,10,4.7,mb,,118,13.066,0.54,us,us7000h7hb,2022-05-06T10:45:19.040Z,"Chagos Archipelago region",earthquake,13.1,1.9,0.108,28,reviewed,us,us
2022-05-06T09:17:05.040Z,34.4513333,-118.0146667,9.06,1.26,ml,18,54,0.04903,0.12,ci,ci40253504,2022-05-06T21:32:37.969Z,"8km SSW of Littlerock, CA",earthquake,0.22,0.49,0.364,31,reviewed,ci,ci
2022-05-06T09:09:27.215Z,59.3909,-151.8082,63.9,1.3,ml,,,,0.4,ak,ak0225sj4m7l,2022-05-06T09:12:21.703Z,"4 km NNE of Port Graham, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-05-06T09:07:54.780Z,32.9156667,-116.3016667,9.34,0.92,ml,39,37,0.03885,0.19,ci,ci40253496,2022-05-06T18:17:41.798Z,"24km ENE of Pine Valley, CA",earthquake,0.18,0.37,0.114,11,reviewed,ci,ci
2022-05-06T09:05:36.350Z,54.533,-164.700333333333,1.75,-0.33,ml,4,170,,0.35,av,av91057513,2022-05-07T01:36:15.620Z,"82 km ENE of Akutan, Alaska",earthquake,1.12,1.8,0.241091628427932,4,reviewed,av,av
2022-05-06T08:41:20.956Z,-14.977,166.9074,56.31,5,mb,,70,6.079,1.01,us,us7000h7h5,2022-05-06T08:58:40.040Z,"19 km WNW of Port-Olry, Vanuatu",earthquake,5.4,7.3,0.087,42,reviewed,us,us
2022-05-06T08:39:48.037Z,60.2662,-141.2686,15,0.9,ml,,,,0.79,ak,ak0225sipnoo,2022-05-06T08:42:36.565Z,"117 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-06T08:36:46.043Z,62.9007,-149.0184,1,2,ml,,,,0.91,ak,ak0225sip0ex,2022-05-06T12:21:13.040Z,"54 km S of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-06T08:32:41.920Z,38.8258324,-122.783165,1.41,1.17,md,12,77,0.01134,0.02,nc,nc73729971,2022-05-06T11:04:12.194Z,"5km W of Cobb, CA",earthquake,0.57,1.06,,1,automatic,nc,nc
2022-05-06T07:57:18.587Z,64.4283,-146.7414,5.7,0.9,ml,,,,0.46,ak,ak0225si80pe,2022-05-06T08:00:18.554Z,"9 km NW of Harding-Birch Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-06T07:54:52.830Z,38.836,-122.8363333,0.99,0.23,md,18,94,0.002668,0.02,nc,nc73729966,2022-05-10T19:55:12.845Z,"10km NW of The Geysers, CA",earthquake,0.22,0.4,0.288,3,reviewed,nc,nc
2022-05-06T07:34:51.304Z,8.704,126.4271,60.6,4.8,mb,,103,1.828,0.52,us,us7000h7h0,2022-05-06T08:13:51.588Z,"18 km SE of Marihatag, Philippines",earthquake,9.8,7.2,0.058,92,reviewed,us,us
2022-05-06T07:29:59.104Z,-21.123,-68.7735,120.79,4.2,mwr,,57,0.671,0.9,us,us7000h7gp,2022-05-06T12:28:22.040Z,"148 km N of Calama, Chile",earthquake,7.3,5.6,,,reviewed,us,guc
2022-05-06T07:22:47.160Z,38.8885002,-122.855835,2.22,0.37,md,8,227,0.0337,0.01,nc,nc73729956,2022-05-06T07:39:15.055Z,"10km S of Kelseyville, CA",earthquake,0.84,1.01,,1,automatic,nc,nc
2022-05-06T07:21:05.690Z,19.232666015625,-155.420669555664,32.9099998474121,1.89999998,md,27,129,,0.119999997,hv,hv73004267,2022-05-06T07:24:11.750Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.6,0.910000026,0.25,5,automatic,hv,hv
2022-05-06T07:19:29.620Z,62.8996,-151.0862,1.3,1.3,ml,,,,0.7,ak,ak0225shzwcf,2022-05-06T07:23:10.286Z,"47 km NNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-06T07:13:55.633Z,61.8281,-150.0463,33.7,1.1,ml,,,,0.52,ak,ak0225shyo28,2022-05-06T07:17:05.457Z,"9 km N of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-06T07:07:31.400Z,47.2361667,-113.9791667,5.9,-0.74,md,3,150,0.039,0.01,mb,mb80545114,2022-05-06T14:24:21.720Z,"11 km NE of Arlee, Montana",earthquake,2.46,4.01,,1,reviewed,mb,mb
2022-05-06T07:00:59.110Z,33.4233333,-116.674,11.12,0.55,ml,20,54,0.06824,0.1,ci,ci37497733,2022-05-06T18:07:21.261Z,"15km S of Anza, CA",earthquake,0.27,0.4,0.25,4,reviewed,ci,ci
2022-05-06T07:00:58.030Z,33.3916667,-116.882,8.48,0.98,ml,37,39,0.04126,0.18,ci,ci40253488,2022-05-06T18:08:02.910Z,"4km NNW of Palomar Observatory, CA",earthquake,0.19,0.51,0.122,20,reviewed,ci,ci
2022-05-06T06:59:15.030Z,33.7118333,-116.8283333,15,0.55,ml,12,174,0.08322,0.08,ci,ci40253480,2022-05-06T17:25:24.571Z,"7km ESE of Valle Vista, CA",earthquake,0.34,0.47,0.066,4,reviewed,ci,ci
2022-05-06T06:57:17.982Z,61.0615,-152.3543,110.7,2,ml,,,,0.49,ak,ak0225shml04,2022-05-06T12:24:42.040Z,"65 km W of Tyonek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-06T06:53:54.894Z,36.6665,-115.9977,2.8,-0.2,ml,3,270.71,0.063,0.1816,nn,nn00838422,2022-05-06T17:27:12.373Z,"31 km WNW of Indian Springs, Nevada",earthquake,,23.5,0.09,2,reviewed,nn,nn
2022-05-06T06:47:12.810Z,38.7946663,-122.7365036,0.65,0.82,md,11,100,0.01141,0.06,nc,nc73729946,2022-05-06T06:55:10.799Z,"3km NE of The Geysers, CA",earthquake,0.38,0.69,0.06,3,automatic,nc,nc
2022-05-06T06:41:01.870Z,34.1933333,-117.6101667,5.44,0.75,ml,19,79,0.06055,0.12,ci,ci40253472,2022-05-06T17:20:07.184Z,"8km NNW of Rancho Cucamonga, CA",earthquake,0.24,0.48,0.132,11,reviewed,ci,ci
2022-05-06T06:38:29.700Z,17.9618333333333,-66.8603333333333,14.71,2.6,md,4,206,,0.1,pr,pr71347578,2022-05-06T06:55:34.360Z,"3 km ESE of Maria Antonia, Puerto Rico",earthquake,2.81,0.65,0.1525670886511,2,reviewed,pr,pr
2022-05-06T06:38:20.410Z,48.42333333333333,-120.44233333333334,8.93,1.44,md,9,166,0.2181,0.27,uw,uw61837176,2022-05-06T18:39:38.670Z,"19 km WSW of Winthrop, Washington",earthquake,0.85,20.02,0.13159380434433654,7,reviewed,uw,uw
2022-05-06T06:33:52.419Z,31.69204613,-104.1360758,7.802587891,2.1,ml,12,74,0.06609240016,0.2,tx,tx2022iuww,2022-05-06T08:24:59.256Z,"50 km W of Mentone, Texas",earthquake,1.7522993680000003,1.671930357,0.2,8,reviewed,tx,tx
2022-05-06T06:33:40.127Z,61.7836,-145.1877,250,1.7,ml,,,,0.85,ak,ak0225shhhks,2022-05-06T06:46:20.342Z,"4 km SSE of Willow Creek, Alaska",earthquake,,6.3,,,automatic,ak,ak
